EmployeeID,HireDate,Gender,Age,Department,JobRole,Education,YearsExperience,Salary,Location
2625,2022-04-09,Female,31,Engineering,Analyst,PhD,22,66492.51,Austin
2626,2015-06-28,Non-binary,34,Engineering,Manager,Bachelor,0,77884.16,New York
2627,2015-11-27,Non-binary,44,Finance,Engineer,PhD,29,46982.96,Chicago
2628,2020-04-22,Male,41,HR,Analyst,High School,18,145450.83,New York
2629,2022-04-17,Non-binary,37,HR,HR Specialist,Bachelor,28,118563.06,San Francisco
2630,2022-07-19,Female,35,Customer Support,Manager,High School,36,38308.24,Boston
2631,2016-10-07,Male,43,Marketing,HR Specialist,Master,25,64744.0,Chicago
2632,2015-09-22,Non-binary,33,Finance,Manager,Bachelor,23,122873.18,Seattle
2633,2020-10-16,Male,40,Engineering,Sales Executive,PhD,27,41490.56,Boston
2634,2021-05-19,Non-binary,35,Customer Support,Manager,Bachelor,35,57040.17,Chicago
2635,2015-10-05,Male,60,HR,Engineer,Master,6,94311.23,Austin
2636,2015-06-14,Non-binary,32,Sales,HR Specialist,Master,33,41014.71,Seattle
2637,2016-11-08,Female,62,Finance,Engineer,Master,38,90599.5,Seattle
2638,2021-07-02,Non-binary,50,Customer Support,Engineer,Bachelor,15,42384.93,Boston
2639,2015-08-23,Female,27,Engineering,HR Specialist,Master,11,64335.48,New York
2640,2022-03-22,Male,56,Engineering,Engineer,High School,0,47195.35,Boston
2641,2020-08-29,Female,60,Sales,Sales Executive,High School,32,33341.6,Seattle
2642,2017-12-10,Male,33,Customer Support,Engineer,PhD,7,90145.14,Boston
2643,2018-11-20,Non-binary,39,Marketing,Analyst,Master,25,94703.93,Seattle
2644,2021-08-29,Non-binary,46,Marketing,Analyst,Master,21,93611.4,Austin
2645,2016-09-05,Non-binary,43,HR,Engineer,Bachelor,27,66877.69,Boston
2646,2018-02-26,Male,59,Engineering,Manager,High School,15,59122.48,Chicago
2647,2017-01-25,Non-binary,34,HR,Engineer,Bachelor,22,95532.03,San Francisco
2648,2015-02-16,Female,38,Sales,Sales Executive,PhD,30,46844.15,Boston
2649,2019-03-25,Male,49,Marketing,Support Agent,Bachelor,12,114697.55,Boston
2650,2022-01-23,Female,40,Sales,Analyst,Bachelor,27,110864.65,Boston
2651,2017-09-30,Female,63,HR,Engineer,PhD,30,32349.78,Boston
2652,2020-03-19,Female,51,Marketing,Support Agent,PhD,2,130443.0,Austin
2653,2017-03-27,Male,48,Marketing,Support Agent,PhD,0,68396.67,New York
2654,2015-10-08,Non-binary,59,Finance,Manager,Bachelor,0,80851.65,New York
2655,2022-08-31,Non-binary,48,Engineering,Manager,High School,32,79400.47,Boston
2656,2016-12-04,Female,39,Marketing,Manager,PhD,10,104680.82,Austin
2657,2015-06-08,Female,39,HR,Manager,Bachelor,10,34077.35,Boston
2658,2022-09-02,Non-binary,37,Engineering,Engineer,PhD,3,68057.74,New York
2659,2020-08-28,Male,49,Marketing,Engineer,High School,39,101332.45,Boston
2660,2015-06-26,Male,34,Finance,Support Agent,PhD,24,110464.29,Austin
2661,2016-09-07,Non-binary,46,Customer Support,Analyst,Bachelor,21,111341.72,Boston
2662,2019-05-16,Male,51,Finance,Manager,Bachelor,7,56787.79,Boston
2663,2020-01-22,Non-binary,28,Sales,HR Specialist,PhD,18,146437.3,Austin
2664,2020-11-24,Female,36,HR,Analyst,Bachelor,21,138058.4,Boston
2665,2019-07-05,Male,27,Finance,Support Agent,Bachelor,29,97855.8,San Francisco
2666,2021-10-13,Female,60,Customer Support,Analyst,Master,5,59341.19,New York
2667,2018-11-08,Male,49,Engineering,Manager,Master,13,125103.45,San Francisco
2668,2019-08-15,Male,63,HR,Analyst,High School,0,128038.53,Seattle
2669,2015-05-24,Female,45,Sales,HR Specialist,Master,16,82078.2,Seattle
2670,2015-07-07,Non-binary,35,Customer Support,Analyst,PhD,2,48340.49,Boston
2671,2017-01-21,Non-binary,59,Customer Support,Analyst,Bachelor,24,100880.66,Boston
2672,2015-07-27,Male,30,Marketing,Manager,High School,1,122271.44,San Francisco
2673,2021-09-05,Female,61,Engineering,Support Agent,PhD,14,56643.17,Boston
2674,2019-06-16,Female,30,Customer Support,Support Agent,Bachelor,1,119110.19,Boston
2675,2020-06-30,Female,54,Finance,Analyst,Master,27,95214.27,New York
2676,2021-01-27,Non-binary,22,Marketing,Sales Executive,High School,6,95782.0,Seattle
2677,2017-04-20,Non-binary,38,Customer Support,Analyst,Master,8,129406.51,Seattle
2678,2017-07-09,Male,58,Finance,Support Agent,Master,9,102244.19,New York
2679,2020-11-27,Non-binary,54,Finance,Analyst,PhD,3,65773.62,New York
2680,2016-03-18,Female,41,Customer Support,Analyst,PhD,13,37730.63,Boston
2681,2021-04-20,Female,35,HR,Analyst,High School,15,118998.81,Chicago
2682,2021-06-25,Non-binary,36,Engineering,Engineer,High School,15,57294.67,San Francisco
2683,2020-06-28,Non-binary,37,Marketing,HR Specialist,PhD,20,63585.72,Austin
2684,2015-09-26,Female,60,Marketing,HR Specialist,PhD,32,146396.16,Austin
2685,2018-06-09,Female,56,Sales,Engineer,Master,11,103346.71,Chicago
2686,2018-07-01,Male,22,Customer Support,Manager,Bachelor,7,111243.8,San Francisco
2687,2019-07-27,Male,27,Customer Support,Analyst,Master,12,127724.58,Chicago
2688,2015-09-15,Non-binary,28,Marketing,Support Agent,Master,2,31541.6,Austin
2689,2022-06-24,Non-binary,56,Customer Support,Manager,Bachelor,19,64447.83,Boston
2690,2018-07-12,Non-binary,49,Engineering,Sales Executive,PhD,33,63394.12,San Francisco
2691,2017-12-29,Male,49,HR,Support Agent,Bachelor,6,92845.94,Chicago
2692,2022-02-22,Male,22,Engineering,Support Agent,Bachelor,27,124773.46,Chicago
2693,2015-12-12,Male,64,HR,Analyst,High School,30,146984.33,Austin
2694,2017-04-12,Female,49,Marketing,Support Agent,High School,1,45464.28,San Francisco
2695,2019-08-24,Male,25,Marketing,HR Specialist,PhD,18,138004.75,Seattle
2696,2017-01-16,Non-binary,55,HR,HR Specialist,Master,33,73092.71,Austin
2697,2015-12-04,Female,56,Marketing,HR Specialist,PhD,10,89964.52,Austin
2698,2021-05-10,Male,62,Customer Support,Sales Executive,Bachelor,19,94268.17,Chicago
2699,2021-09-08,Male,52,Finance,HR Specialist,Bachelor,19,89479.17,San Francisco
2700,2018-02-20,Male,32,Engineering,Engineer,Master,13,132735.36,Chicago
2701,2021-06-09,Female,54,Sales,HR Specialist,Bachelor,33,102091.81,Seattle
2702,2016-11-21,Non-binary,44,HR,Manager,PhD,28,148728.14,Austin
2703,2015-02-10,Female,26,Customer Support,Support Agent,Master,34,83564.06,Chicago
2704,2017-04-10,Female,62,Engineering,Support Agent,Master,3,102281.53,San Francisco
2705,2016-10-15,Female,57,Customer Support,Support Agent,PhD,24,103505.0,San Francisco
2706,2015-08-01,Male,39,Engineering,Sales Executive,High School,13,135763.02,Boston
2707,2015-11-26,Male,43,Engineering,Support Agent,High School,1,140560.87,Boston
2708,2016-04-21,Female,37,Marketing,Engineer,High School,2,130766.92,San Francisco
2709,2019-06-16,Male,60,Finance,Engineer,Bachelor,10,98217.35,New York
2710,2017-08-21,Non-binary,63,Customer Support,HR Specialist,PhD,1,141213.66,Austin
2711,2019-09-20,Male,42,Engineering,Sales Executive,Bachelor,35,48806.67,Austin
2712,2019-12-28,Non-binary,26,Sales,Support Agent,Master,0,63714.09,Seattle
2713,2021-04-02,Non-binary,42,Sales,Analyst,Bachelor,1,54925.5,Seattle
2714,2018-01-15,Male,22,Marketing,HR Specialist,High School,5,149575.28,Boston
2715,2020-07-26,Female,25,Customer Support,Analyst,Bachelor,37,53785.31,Chicago
2716,2017-01-05,Male,64,Marketing,Sales Executive,PhD,4,70836.49,Seattle
2717,2018-02-16,Non-binary,48,HR,Manager,High School,18,81928.95,Seattle
2718,2019-01-24,Male,26,Engineering,Analyst,Master,24,94724.65,San Francisco
2719,2015-07-19,Non-binary,55,Sales,Sales Executive,PhD,10,84309.26,Chicago
2720,2017-05-06,Female,40,HR,Sales Executive,Bachelor,17,64886.42,Austin
2721,2020-03-04,Non-binary,35,Customer Support,HR Specialist,High School,39,119442.04,New York
2722,2022-07-24,Female,39,Marketing,HR Specialist,Bachelor,30,132835.88,San Francisco
2723,2017-09-13,Female,34,Engineering,Sales Executive,Master,5,91855.61,Boston
2724,2017-08-29,Non-binary,34,HR,Sales Executive,PhD,18,119694.29,Boston
2725,2020-09-27,Non-binary,63,Finance,Engineer,High School,31,35996.97,Chicago
2726,2019-07-06,Female,30,HR,Engineer,Master,29,96522.61,New York
2727,2016-08-10,Female,54,Sales,Support Agent,Bachelor,12,98308.48,San Francisco
2728,2016-10-01,Female,57,Sales,HR Specialist,Bachelor,4,54574.87,Chicago
2729,2020-11-02,Male,29,Engineering,Support Agent,Master,36,98890.9,New York
2730,2019-07-05,Non-binary,28,Sales,HR Specialist,Bachelor,10,111554.32,San Francisco
2731,2015-02-04,Male,53,Sales,Engineer,PhD,20,79195.55,Austin
2732,2017-02-06,Non-binary,52,Customer Support,Sales Executive,PhD,16,130946.56,San Francisco
2733,2017-02-02,Non-binary,53,Sales,Manager,PhD,11,44776.87,New York
2734,2019-05-29,Male,32,HR,Analyst,Master,8,58437.35,San Francisco
2735,2020-11-29,Male,31,Finance,Support Agent,High School,13,99490.15,Austin
2736,2015-06-02,Male,61,HR,Sales Executive,PhD,23,79183.77,New York
2737,2019-07-28,Female,50,HR,Manager,Bachelor,5,147513.75,New York
2738,2016-05-15,Female,36,Marketing,Analyst,Master,25,92593.98,Austin
2739,2021-10-09,Male,48,Finance,HR Specialist,PhD,29,80249.58,San Francisco
2740,2022-01-19,Female,53,Finance,Manager,High School,18,129489.06,New York
2741,2016-04-10,Male,42,Customer Support,Sales Executive,Master,38,117960.81,Chicago
2742,2016-03-19,Male,58,HR,HR Specialist,Bachelor,25,85451.16,Seattle
2743,2022-08-14,Female,60,Marketing,Engineer,Master,24,93442.85,Chicago
2744,2022-11-11,Female,63,Customer Support,HR Specialist,High School,11,78353.6,Seattle
2745,2021-08-02,Male,61,HR,Engineer,Bachelor,37,116328.01,New York
2746,2018-04-02,Female,52,Engineering,Support Agent,Master,2,37687.65,Austin
2747,2021-08-17,Non-binary,51,Sales,Manager,Bachelor,11,99797.15,Chicago
2748,2019-11-30,Non-binary,30,Customer Support,Engineer,Master,16,54617.58,Seattle
2749,2018-11-07,Male,22,HR,Sales Executive,Master,25,51695.96,Boston
2750,2019-12-24,Female,30,Engineering,HR Specialist,PhD,27,91046.64,San Francisco
2751,2019-08-13,Male,47,HR,Sales Executive,PhD,37,144016.1,New York
2752,2016-08-27,Male,48,Engineering,Analyst,Master,2,74550.04,San Francisco
2753,2017-02-10,Non-binary,31,HR,Analyst,High School,22,81484.01,Seattle
2754,2021-03-28,Female,40,Sales,Engineer,PhD,12,131193.33,Austin
2755,2019-06-09,Male,62,Sales,Manager,High School,25,40114.73,Boston
2756,2017-04-12,Female,60,Customer Support,Sales Executive,High School,36,51008.9,Chicago
2757,2018-01-09,Male,30,Finance,Support Agent,Master,16,85918.98,San Francisco
2758,2022-11-25,Non-binary,58,Engineering,Manager,Master,26,140864.14,New York
2759,2015-04-06,Male,28,Engineering,Engineer,Bachelor,17,140100.46,Boston
2760,2020-02-25,Non-binary,34,Finance,Support Agent,PhD,18,107176.22,Austin
2761,2022-01-31,Male,56,Finance,HR Specialist,Master,14,80134.55,Boston
2762,2018-07-06,Male,46,HR,Engineer,PhD,15,64736.93,Seattle
2763,2015-04-12,Male,57,Sales,Engineer,PhD,26,60439.75,Austin
2764,2017-09-16,Female,33,Sales,Manager,Master,15,54309.31,Boston
2765,2022-10-06,Male,31,Finance,Manager,Bachelor,30,58622.75,New York
2766,2019-04-18,Non-binary,57,Engineering,Engineer,Master,14,124341.98,San Francisco
2767,2019-05-04,Non-binary,45,Marketing,Sales Executive,PhD,2,140585.82,San Francisco
2768,2021-06-19,Female,38,Customer Support,Engineer,PhD,38,107978.7,San Francisco
2769,2015-02-25,Female,49,Customer Support,Analyst,High School,25,48251.14,Chicago
2770,2021-07-01,Non-binary,38,HR,Support Agent,PhD,39,43095.65,Boston
2771,2019-09-27,Male,43,Sales,HR Specialist,PhD,28,115132.76,New York
2772,2019-11-28,Female,31,Engineering,Manager,High School,8,54131.97,Seattle
2773,2019-01-05,Female,35,Sales,Manager,High School,27,36473.08,Austin
2774,2022-05-07,Male,50,HR,Support Agent,Bachelor,13,33823.68,Seattle
2775,2015-04-06,Male,22,Customer Support,Manager,High School,17,149425.79,Boston
2776,2020-08-06,Non-binary,32,Engineering,Support Agent,Master,3,93466.74,Chicago
2777,2016-03-06,Male,42,HR,Manager,Bachelor,20,118869.12,Chicago
2778,2021-10-10,Female,57,Marketing,Engineer,PhD,12,109417.74,San Francisco
2779,2019-03-05,Female,46,Sales,Engineer,High School,27,118029.53,Boston
2780,2018-04-14,Female,27,Engineering,Support Agent,Bachelor,15,98777.36,San Francisco
2781,2022-11-26,Female,61,Marketing,Manager,Master,22,146329.1,New York
2782,2021-10-17,Male,25,Marketing,HR Specialist,Bachelor,0,78622.72,Boston
2783,2022-07-04,Female,48,Customer Support,Engineer,High School,37,110395.43,San Francisco
2784,2016-12-18,Non-binary,54,Customer Support,HR Specialist,Bachelor,13,129607.28,San Francisco
2785,2019-04-10,Female,24,Customer Support,Engineer,Master,29,43705.65,New York
2786,2021-03-13,Male,46,Sales,Manager,High School,36,92038.54,Chicago
2787,2018-02-04,Male,34,Finance,Analyst,Master,30,79074.79,San Francisco
2788,2015-05-07,Non-binary,59,Marketing,Support Agent,Master,31,81843.18,Chicago
2789,2015-05-02,Male,42,Customer Support,HR Specialist,PhD,15,82606.51,San Francisco
2790,2021-09-10,Male,49,Marketing,HR Specialist,Bachelor,35,87250.0,Chicago
2791,2016-04-12,Male,31,Customer Support,Sales Executive,Bachelor,15,126342.31,New York
2792,2022-09-26,Male,51,Sales,Manager,High School,4,50835.33,Chicago
2793,2019-09-07,Non-binary,48,Finance,Engineer,High School,20,136181.77,Chicago
2794,2020-12-09,Male,49,Finance,HR Specialist,Bachelor,6,60881.43,San Francisco
2795,2017-10-21,Male,63,Sales,Sales Executive,Master,18,145490.18,Austin
2796,2017-11-15,Non-binary,26,Finance,Engineer,PhD,17,70016.54,New York
2797,2020-09-15,Female,32,HR,Analyst,PhD,0,77320.76,Seattle
2798,2017-12-07,Non-binary,61,Marketing,HR Specialist,Bachelor,23,135681.95,New York
2799,2019-07-15,Female,50,HR,Manager,High School,33,124021.7,Austin
2800,2021-07-27,Male,27,HR,Analyst,PhD,16,43751.88,San Francisco
2801,2020-12-17,Male,25,Customer Support,Manager,High School,8,34052.69,Seattle
2802,2019-04-24,Non-binary,56,Sales,Support Agent,Master,25,137682.83,Chicago
2803,2019-10-18,Female,49,Finance,Manager,Bachelor,27,110116.47,San Francisco
2804,2017-09-23,Non-binary,61,Marketing,Manager,PhD,13,117141.86,New York
2805,2018-02-01,Female,46,HR,Manager,Master,36,30693.74,Boston
2806,2015-04-24,Female,45,Engineering,HR Specialist,Bachelor,35,31376.36,Seattle
2807,2021-02-15,Male,64,Marketing,HR Specialist,Master,12,43341.54,Boston
2808,2020-02-29,Non-binary,33,Marketing,Support Agent,High School,28,146556.91,Austin
2809,2020-07-02,Male,33,Marketing,Engineer,PhD,16,100010.71,Seattle
2810,2019-01-14,Female,63,Sales,Engineer,High School,21,113091.43,Boston
2811,2022-05-02,Female,62,Engineering,Engineer,Master,10,59836.48,Chicago
2812,2016-04-26,Non-binary,30,Customer Support,Manager,Bachelor,2,49223.9,San Francisco
2813,2022-03-01,Non-binary,35,Customer Support,Sales Executive,Bachelor,7,127941.25,San Francisco
2814,2022-10-28,Female,63,Customer Support,Engineer,High School,6,105803.58,Austin
2815,2015-09-04,Male,47,Engineering,Manager,Bachelor,11,58100.66,New York
2816,2022-02-06,Female,49,Marketing,Analyst,Bachelor,29,139124.73,San Francisco
2817,2017-02-21,Male,25,Finance,Support Agent,High School,23,141153.51,Chicago
2818,2018-10-16,Female,45,Marketing,Sales Executive,High School,1,141524.17,Seattle
2819,2018-11-22,Female,59,Engineering,HR Specialist,High School,15,128254.88,Chicago
2820,2015-09-01,Non-binary,22,Sales,Analyst,PhD,7,100536.58,Boston
2821,2020-04-06,Female,22,Marketing,Analyst,High School,25,120018.77,Seattle
2822,2022-04-20,Female,55,Finance,Manager,Master,16,55905.82,Seattle
2823,2018-02-20,Non-binary,45,Finance,Support Agent,Bachelor,11,44484.62,New York
2824,2017-04-01,Non-binary,33,Customer Support,Sales Executive,PhD,3,101498.28,San Francisco
2825,2021-10-15,Male,38,Engineering,Engineer,PhD,13,101988.75,New York
2826,2016-01-17,Male,55,Engineering,Support Agent,Master,20,127747.46,Seattle
2827,2015-06-14,Male,29,Sales,Manager,High School,18,71993.99,Chicago
2828,2019-10-11,Non-binary,45,Sales,HR Specialist,Bachelor,23,68501.42,San Francisco
2829,2022-02-26,Non-binary,62,HR,Sales Executive,PhD,28,136386.9,San Francisco
2830,2021-08-21,Female,55,Marketing,Engineer,High School,4,95275.3,Austin
2831,2019-02-24,Non-binary,31,Customer Support,Manager,Bachelor,8,42370.71,San Francisco
2832,2022-12-29,Non-binary,52,Customer Support,Manager,Bachelor,19,117308.81,New York
2833,2015-12-02,Female,64,Sales,Manager,PhD,9,148033.67,New York
2834,2021-03-23,Female,58,HR,Support Agent,High School,0,143456.81,Boston
2835,2019-04-04,Male,28,Engineering,Analyst,High School,30,30045.01,San Francisco
2836,2021-10-21,Male,57,Finance,Manager,PhD,14,98990.53,New York
2837,2019-09-15,Male,47,Marketing,HR Specialist,PhD,8,91224.47,Austin
2838,2015-04-13,Male,34,Engineering,HR Specialist,PhD,31,90214.75,Austin
2839,2016-05-29,Non-binary,42,Marketing,Sales Executive,PhD,30,110171.67,Chicago
2840,2016-12-15,Female,59,Marketing,Sales Executive,Bachelor,16,141754.45,Boston
2841,2017-09-16,Female,37,Finance,Analyst,PhD,36,91760.87,Chicago
2842,2018-01-18,Female,25,Engineering,Sales Executive,Bachelor,11,102536.05,New York
2843,2021-09-06,Non-binary,38,Marketing,Sales Executive,Master,11,106602.04,Boston
2844,2021-09-10,Female,34,Customer Support,Analyst,High School,18,96618.86,Chicago
2845,2015-04-02,Male,31,Finance,HR Specialist,Bachelor,2,146131.92,San Francisco
2846,2022-10-21,Male,48,Customer Support,Sales Executive,High School,14,101270.27,New York
2847,2015-07-11,Male,61,Engineering,Analyst,PhD,24,44497.8,Boston
2848,2017-11-14,Non-binary,34,Customer Support,Manager,High School,38,108073.37,San Francisco
2849,2018-04-30,Female,53,Finance,HR Specialist,PhD,4,132408.1,Austin
2850,2020-05-21,Female,59,HR,HR Specialist,PhD,15,88701.91,Boston
2851,2018-10-25,Female,49,Customer Support,HR Specialist,PhD,8,77470.06,Boston
2852,2019-02-11,Male,48,Sales,Engineer,Bachelor,3,30284.33,Chicago
2853,2019-12-11,Female,29,Marketing,Engineer,Master,34,130595.63,San Francisco
2854,2020-10-04,Non-binary,31,Marketing,Analyst,Master,32,139637.67,New York
2855,2016-05-14,Female,41,Finance,Manager,High School,12,69783.06,Seattle
2856,2015-05-23,Male,56,Finance,Sales Executive,Bachelor,39,87407.34,Seattle
2857,2015-04-02,Female,62,Sales,Analyst,Master,37,106496.62,New York
2858,2019-09-05,Female,58,Customer Support,Support Agent,PhD,28,126486.82,Boston
2859,2021-05-09,Male,35,Sales,HR Specialist,PhD,1,33246.3,Boston
2860,2015-08-04,Female,54,Sales,HR Specialist,Bachelor,36,142446.18,Chicago
2861,2016-06-01,Male,34,HR,HR Specialist,High School,35,138699.18,San Francisco
2862,2022-05-07,Non-binary,32,Finance,Engineer,Bachelor,18,39602.43,Austin
2863,2018-10-05,Female,23,Engineering,Analyst,Master,36,118797.88,Boston
2864,2022-05-13,Male,48,Engineering,Analyst,High School,11,89151.06,Seattle
2865,2019-02-01,Non-binary,52,Engineering,Manager,High School,35,85401.51,New York
2866,2016-03-26,Non-binary,40,Finance,Sales Executive,PhD,35,143012.6,Chicago
2867,2015-10-10,Male,48,Finance,Manager,Master,10,36438.5,Boston
2868,2017-09-29,Female,53,Finance,HR Specialist,High School,24,107543.7,New York
2869,2020-07-23,Non-binary,49,Marketing,Analyst,Bachelor,38,114074.46,Chicago
2870,2020-04-23,Female,62,Finance,Sales Executive,Bachelor,13,54149.41,Chicago
2871,2021-11-14,Female,52,Sales,Manager,Master,21,57871.31,New York
2872,2019-02-05,Non-binary,62,Customer Support,Analyst,High School,19,100345.18,Boston
2873,2019-11-07,Female,39,Sales,Manager,Master,6,122902.01,Austin
2874,2021-05-15,Female,55,Finance,Manager,High School,9,141328.47,Seattle
2875,2016-05-02,Female,22,Engineering,Sales Executive,PhD,6,42581.82,San Francisco
2876,2020-06-07,Female,28,Customer Support,Engineer,Bachelor,8,129441.93,Chicago
2877,2016-04-12,Non-binary,63,Marketing,Manager,Master,8,114553.61,Boston
2878,2017-05-28,Male,27,Sales,Sales Executive,High School,18,64436.55,Boston
2879,2018-12-29,Non-binary,60,Sales,Manager,Bachelor,23,59973.19,Chicago
2880,2019-11-10,Female,41,Marketing,Manager,Bachelor,9,122677.08,San Francisco
